12:47:38,3/10/2018,0.02,5.84
12:47:48,3/10/2018,0.02,5.93
12:47:58,3/10/2018,0.02,5.52
12:48:8,3/10/2018,0.02,5.65
12:48:19,3/10/2018,0.03,6.12
12:48:29,3/10/2018,0.02,5.54
12:48:39,3/10/2018,0.02,5.51
12:48:49,3/10/2018,0.03,6.25
12:49:0,3/10/2018,0.02,5.97
12:49:10,3/10/2018,0.02,5.65
12:49:20,3/10/2018,0.03,6.20
12:49:31,3/10/2018,0.02,5.69
12:49:41,3/10/2018,0.02,5.65
12:49:51,3/10/2018,0.03,6.32
12:50:1,3/10/2018,0.02,5.44
12:50:12,3/10/2018,0.02,5.87
12:50:22,3/10/2018,0.03,6.20
12:50:32,3/10/2018,0.02,5.64
12:50:42,3/10/2018,0.02,5.90
12:50:53,3/10/2018,0.03,6.07
12:51:3,3/10/2018,0.02,5.24
12:51:13,3/10/2018,0.02,5.95
12:51:23,3/10/2018,0.02,5.95
12:51:34,3/10/2018,0.02,5.64
12:51:44,3/10/2018,0.03,6.34
12:51:54,3/10/2018,0.02,5.73
12:52:5,3/10/2018,0.03,6.02
12:52:15,3/10/2018,0.02,5.62
12:52:25,3/10/2018,0.02,5.88
12:52:35,3/10/2018,0.02,5.87
12:52:46,3/10/2018,0.02,5.73
12:52:56,3/10/2018,0.03,6.15
12:53:6,3/10/2018,0.02,5.57
12:53:16,3/10/2018,0.03,6.16
12:53:27,3/10/2018,0.02,5.49
12:53:37,3/10/2018,0.03,6.32
12:53:47,3/10/2018,0.02,5.40
12:53:57,3/10/2018,0.03,6.02
12:54:8,3/10/2018,0.02,5.55
12:54:18,3/10/2018,0.02,5.96
12:54:28,3/10/2018,0.02,5.64
12:54:38,3/10/2018,0.02,5.91
12:54:49,3/10/2018,0.02,5.95
12:54:59,3/10/2018,0.02,5.48
12:55:9,3/10/2018,0.02,5.93
12:55:20,3/10/2018,0.02,5.82
12:55:30,3/10/2018,0.03,6.13
12:55:40,3/10/2018,0.02,5.49
12:55:50,3/10/2018,0.03,6.15
12:56:1,3/10/2018,0.02,5.66
12:56:11,3/10/2018,0.03,6.05
12:56:21,3/10/2018,0.02,5.53
12:56:31,3/10/2018,0.03,6.18
12:56:42,3/10/2018,0.02,5.34
12:56:52,3/10/2018,0.03,6.09
12:57:2,3/10/2018,0.02,5.67
12:57:12,3/10/2018,0.03,6.14
12:57:23,3/10/2018,0.02,5.43
12:57:33,3/10/2018,0.02,5.92
12:57:43,3/10/2018,0.02,5.67
12:57:54,3/10/2018,0.03,6.05
12:58:4,3/10/2018,0.02,5.50
12:58:14,3/10/2018,0.02,5.91
12:58:24,3/10/2018,0.03,6.10
12:58:35,3/10/2018,0.02,5.90
12:58:45,3/10/2018,0.02,5.80
12:58:55,3/10/2018,0.02,5.91
12:59:5,3/10/2018,0.03,6.16
12:59:16,3/10/2018,0.02,5.42
12:59:26,3/10/2018,0.03,6.18
12:59:36,3/10/2018,0.02,5.70
12:59:46,3/10/2018,0.02,5.90
12:59:57,3/10/2018,0.02,6.00
13:0:7,3/10/2018,0.02,5.67
13:0:17,3/10/2018,0.03,6.18
13:0:27,3/10/2018,0.02,5.36
13:0:38,3/10/2018,0.03,6.01
13:0:48,3/10/2018,0.02,5.80
13:0:58,3/10/2018,0.02,5.78
13:1:9,3/10/2018,0.03,6.01
13:1:19,3/10/2018,0.02,5.45
13:1:29,3/10/2018,0.03,6.12
13:1:39,3/10/2018,0.02,5.91
13:1:50,3/10/2018,0.02,5.97
13:2:0,3/10/2018,0.03,6.18
13:2:10,3/10/2018,0.02,5.78
13:2:20,3/10/2018,0.02,5.91
13:2:31,3/10/2018,0.02,5.86
13:2:41,3/10/2018,0.02,5.95
13:2:51,3/10/2018,0.02,5.57
13:3:1,3/10/2018,0.03,6.03
13:3:12,3/10/2018,0.02,5.99
13:3:22,3/10/2018,0.02,5.44
13:3:32,3/10/2018,0.03,6.00
13:3:43,3/10/2018,0.02,5.76
13:3:53,3/10/2018,0.03,6.09
13:4:3,3/10/2018,0.02,5.45
13:4:13,3/10/2018,0.03,6.35
13:4:24,3/10/2018,0.02,5.35
13:4:34,3/10/2018,0.03,6.18
13:4:44,3/10/2018,0.02,5.49
13:4:54,3/10/2018,0.03,6.09
13:5:5,3/10/2018,0.02,5.86
13:5:15,3/10/2018,0.02,5.86
13:5:25,3/10/2018,0.03,6.18
13:5:35,3/10/2018,0.02,5.77
13:5:46,3/10/2018,0.03,6.25
13:5:56,3/10/2018,0.02,5.41
13:6:6,3/10/2018,0.03,6.09
13:6:16,3/10/2018,0.02,5.58
13:6:27,3/10/2018,0.02,5.88
13:6:37,3/10/2018,0.02,5.74
13:6:47,3/10/2018,0.02,5.97
13:6:58,3/10/2018,0.02,5.67
13:7:8,3/10/2018,0.03,6.03
13:7:18,3/10/2018,0.02,5.43
13:7:28,3/10/2018,0.03,6.03
13:7:39,3/10/2018,0.02,5.70
13:7:49,3/10/2018,0.03,6.25
13:7:59,3/10/2018,0.02,5.98
13:8:9,3/10/2018,0.02,5.90
13:8:20,3/10/2018,0.02,5.98
13:8:30,3/10/2018,0.02,5.93
13:8:40,3/10/2018,0.02,5.84
13:8:50,3/10/2018,0.02,5.62
13:9:1,3/10/2018,0.03,6.43
13:9:11,3/10/2018,0.02,5.87
13:9:21,3/10/2018,0.03,6.12
13:9:31,3/10/2018,0.02,5.85
13:9:42,3/10/2018,0.02,5.77
13:9:52,3/10/2018,0.03,6.10
13:10:2,3/10/2018,0.02,5.84
13:10:13,3/10/2018,0.03,6.25
13:10:23,3/10/2018,0.03,6.04
13:10:33,3/10/2018,0.02,5.76
13:10:43,3/10/2018,0.03,6.12
13:10:54,3/10/2018,0.02,5.69
13:11:4,3/10/2018,0.02,5.73
13:11:14,3/10/2018,0.03,6.08
13:11:24,3/10/2018,0.02,5.60
13:11:35,3/10/2018,0.03,6.12
13:11:45,3/10/2018,0.02,5.92
13:11:55,3/10/2018,0.02,5.71
13:12:5,3/10/2018,0.03,6.14
13:12:16,3/10/2018,0.02,5.57
13:12:26,3/10/2018,0.02,5.85
13:12:36,3/10/2018,0.03,6.33
13:12:47,3/10/2018,0.02,5.62
13:12:57,3/10/2018,0.02,5.69
13:13:7,3/10/2018,0.03,6.28
13:13:17,3/10/2018,0.02,5.82
13:13:28,3/10/2018,0.02,5.92
13:13:38,3/10/2018,0.03,6.26
13:13:48,3/10/2018,0.02,5.75
13:13:58,3/10/2018,0.02,5.96
13:14:9,3/10/2018,0.03,6.19
13:14:19,3/10/2018,0.02,5.87
13:14:29,3/10/2018,0.03,6.06
13:14:39,3/10/2018,0.03,6.01
13:14:50,3/10/2018,0.02,5.43
13:15:0,3/10/2018,0.03,6.04
13:15:10,3/10/2018,0.02,5.92
13:15:20,3/10/2018,0.02,5.66
13:15:31,3/10/2018,0.03,6.13
13:15:41,3/10/2018,0.02,5.58
13:15:51,3/10/2018,0.03,6.19
13:16:2,3/10/2018,0.02,5.52
13:16:12,3/10/2018,0.02,5.88
13:16:22,3/10/2018,0.02,5.79
13:16:32,3/10/2018,0.02,5.60
13:16:43,3/10/2018,0.02,5.99
13:16:53,3/10/2018,0.02,5.84
13:17:3,3/10/2018,0.03,6.13
13:17:13,3/10/2018,0.03,6.02
13:17:24,3/10/2018,0.02,5.92
13:17:34,3/10/2018,0.02,5.87
13:17:44,3/10/2018,0.02,5.83
13:17:54,3/10/2018,0.03,6.11
13:18:5,3/10/2018,0.02,5.55
13:18:15,3/10/2018,0.03,6.10
13:18:25,3/10/2018,0.02,5.33
13:18:36,3/10/2018,0.03,6.02
13:18:46,3/10/2018,0.02,5.76
13:18:56,3/10/2018,0.02,5.60
13:19:6,3/10/2018,0.03,6.15
13:19:17,3/10/2018,0.02,5.46
13:19:27,3/10/2018,0.03,6.21
13:19:37,3/10/2018,0.02,5.64
13:19:47,3/10/2018,0.02,5.83
13:19:58,3/10/2018,0.02,5.95
13:20:8,3/10/2018,0.02,5.44
13:20:18,3/10/2018,0.02,5.98
13:20:28,3/10/2018,0.02,5.55
13:20:39,3/10/2018,0.02,5.85
13:20:49,3/10/2018,0.03,6.07
13:20:59,3/10/2018,0.02,5.31
13:21:9,3/10/2018,0.02,5.97
13:21:20,3/10/2018,0.02,5.86
13:21:30,3/10/2018,0.02,5.74
13:21:40,3/10/2018,0.02,5.74
13:21:51,3/10/2018,0.02,5.60
13:22:1,3/10/2018,0.02,5.94
13:22:11,3/10/2018,0.03,6.02
13:22:21,3/10/2018,0.02,5.55
13:22:32,3/10/2018,0.03,6.14
13:22:42,3/10/2018,0.02,5.82
13:22:52,3/10/2018,0.02,5.45
13:23:2,3/10/2018,0.03,6.16
13:23:13,3/10/2018,0.02,5.63
13:23:23,3/10/2018,0.02,5.71
13:23:33,3/10/2018,0.03,6.21
13:23:43,3/10/2018,0.02,5.56
13:23:54,3/10/2018,0.02,5.79
13:24:4,3/10/2018,0.02,5.87
13:24:14,3/10/2018,0.02,5.84
13:24:25,3/10/2018,0.02,5.56
13:24:35,3/10/2018,0.02,5.91
13:24:45,3/10/2018,0.02,5.90
13:24:55,3/10/2018,0.02,5.45
13:25:6,3/10/2018,0.02,5.98
13:25:16,3/10/2018,0.03,6.06
13:25:26,3/10/2018,0.02,5.76
13:25:36,3/10/2018,0.02,5.79
13:25:47,3/10/2018,0.03,6.22
13:25:57,3/10/2018,0.02,5.66
13:26:7,3/10/2018,0.02,5.87
13:26:17,3/10/2018,0.03,6.09
13:26:28,3/10/2018,0.02,5.54
13:26:38,3/10/2018,0.02,5.90
13:26:48,3/10/2018,0.03,6.10
13:26:58,3/10/2018,0.02,5.44
13:27:9,3/10/2018,0.03,6.00
13:27:19,3/10/2018,0.02,5.72
13:27:29,3/10/2018,0.02,5.72
13:27:40,3/10/2018,0.03,6.19
13:27:50,3/10/2018,0.02,5.40
13:28:0,3/10/2018,0.02,5.89
13:28:10,3/10/2018,0.42,101.79
13:28:21,3/10/2018,0.31,74.72
13:28:31,3/10/2018,0.34,81.12
13:28:41,3/10/2018,2.64,632.98
13:28:51,3/10/2018,3.28,786.91
13:29:2,3/10/2018,3.65,875.44
13:29:12,3/10/2018,3.55,850.98
13:29:22,3/10/2018,3.55,851.07
13:29:32,3/10/2018,3.69,886.22
13:29:43,3/10/2018,3.72,892.50
13:29:53,3/10/2018,3.78,906.47
13:30:3,3/10/2018,3.79,908.93
13:30:13,3/10/2018,3.87,929.76
13:30:24,3/10/2018,3.96,950.48
13:30:34,3/10/2018,4.15,995.57
13:30:44,3/10/2018,4.17,1000.39
13:30:54,3/10/2018,4.26,1022.93
13:31:5,3/10/2018,4.45,1067.93
13:31:15,3/10/2018,4.54,1089.88
13:31:25,3/10/2018,4.59,1101.15
13:31:35,3/10/2018,4.63,1110.58
13:31:46,3/10/2018,4.66,1119.22
13:31:56,3/10/2018,4.66,1117.69
13:32:6,3/10/2018,4.68,1124.34
13:32:16,3/10/2018,4.72,1131.76
13:32:27,3/10/2018,4.71,1130.87
13:32:37,3/10/2018,4.75,1140.54
13:32:47,3/10/2018,4.74,1137.97
13:32:57,3/10/2018,4.80,1152.53
13:33:8,3/10/2018,4.82,1157.84
13:33:18,3/10/2018,4.82,1157.12
13:33:28,3/10/2018,4.81,1154.80
13:33:39,3/10/2018,4.78,1146.42
13:33:49,3/10/2018,4.72,1132.21
13:33:59,3/10/2018,4.72,1132.21
13:34:9,3/10/2018,4.72,1132.37
13:34:20,3/10/2018,4.73,1135.31
13:34:30,3/10/2018,4.68,1122.68
13:34:40,3/10/2018,4.66,1117.49
13:34:50,3/10/2018,4.63,1111.81
13:35:1,3/10/2018,4.60,1103.46
13:35:11,3/10/2018,4.59,1101.04
13:35:21,3/10/2018,4.61,1106.46
13:35:31,3/10/2018,4.64,1112.80
13:35:42,3/10/2018,4.61,1107.02
13:35:52,3/10/2018,4.63,1111.58
13:36:2,3/10/2018,4.62,1109.41
13:36:12,3/10/2018,4.60,1103.14
13:36:23,3/10/2018,4.64,1113.63
13:36:33,3/10/2018,4.64,1114.06
13:36:43,3/10/2018,4.66,1118.71
13:36:53,3/10/2018,4.69,1125.07
13:37:4,3/10/2018,4.72,1132.42
13:37:14,3/10/2018,4.70,1128.10
13:37:24,3/10/2018,4.72,1132.72
13:37:34,3/10/2018,4.72,1132.98
13:37:45,3/10/2018,4.70,1126.90
13:37:55,3/10/2018,4.63,1112.33
13:38:5,3/10/2018,4.68,1124.20
13:38:15,3/10/2018,4.70,1128.07
13:38:26,3/10/2018,4.64,1112.89
13:38:36,3/10/2018,4.63,1111.47
13:38:46,3/10/2018,4.64,1112.85
13:38:56,3/10/2018,4.64,1114.26
13:39:7,3/10/2018,4.62,1107.70
13:39:17,3/10/2018,4.63,1110.72
13:39:27,3/10/2018,4.61,1107.37
13:39:37,3/10/2018,4.60,1104.25
13:39:48,3/10/2018,4.61,1105.55
13:39:58,3/10/2018,4.63,1112.23
13:40:8,3/10/2018,4.64,1112.44
13:40:18,3/10/2018,4.63,1110.20
13:40:29,3/10/2018,4.65,1117.00
13:40:39,3/10/2018,4.68,1124.07
13:40:49,3/10/2018,4.73,1136.32
13:40:59,3/10/2018,4.71,1129.78
13:41:10,3/10/2018,4.74,1136.43
13:41:20,3/10/2018,4.75,1140.03
13:41:30,3/10/2018,4.78,1146.21
13:41:41,3/10/2018,4.79,1149.04
13:41:51,3/10/2018,4.77,1145.71
13:42:1,3/10/2018,4.75,1140.15
13:42:11,3/10/2018,4.82,1156.92
13:42:22,3/10/2018,4.82,1157.05
13:42:32,3/10/2018,4.82,1155.75
13:42:42,3/10/2018,4.79,1149.41
13:42:52,3/10/2018,4.78,1148.17
13:43:3,3/10/2018,4.87,1167.96
13:43:13,3/10/2018,4.79,1148.59
13:43:23,3/10/2018,4.81,1153.54
13:43:33,3/10/2018,4.82,1157.48
13:43:44,3/10/2018,4.78,1148.04
13:43:54,3/10/2018,4.81,1153.41
13:44:4,3/10/2018,4.76,1142.02
13:44:14,3/10/2018,4.76,1142.66
13:44:25,3/10/2018,4.76,1143.34
13:44:35,3/10/2018,4.76,1141.58
13:44:45,3/10/2018,4.73,1135.94
13:44:55,3/10/2018,4.75,1140.50
13:45:6,3/10/2018,4.76,1143.13
13:45:16,3/10/2018,4.74,1137.39
13:45:26,3/10/2018,4.72,1132.53
13:45:36,3/10/2018,4.74,1138.36
13:45:47,3/10/2018,4.74,1136.50
13:45:57,3/10/2018,4.78,1146.77
13:46:7,3/10/2018,4.78,1146.47
13:46:17,3/10/2018,4.80,1152.93
13:46:28,3/10/2018,4.79,1150.69
13:46:38,3/10/2018,4.79,1149.62
13:46:48,3/10/2018,4.81,1155.56
13:46:58,3/10/2018,4.81,1155.44
13:47:9,3/10/2018,4.81,1154.36
13:47:19,3/10/2018,4.86,1166.03
13:47:29,3/10/2018,4.90,1175.83
13:47:39,3/10/2018,4.97,1191.84
13:47:50,3/10/2018,4.96,1190.28
13:48:0,3/10/2018,4.93,1183.04
13:48:10,3/10/2018,4.90,1176.32
13:48:20,3/10/2018,4.98,1194.85
13:48:31,3/10/2018,4.95,1187.74
13:48:41,3/10/2018,4.98,1195.88
13:48:51,3/10/2018,4.92,1180.11
13:49:1,3/10/2018,4.93,1184.14
13:49:12,3/10/2018,4.92,1180.37
13:49:22,3/10/2018,4.93,1182.25
13:49:32,3/10/2018,4.88,1170.40
13:49:42,3/10/2018,4.89,1174.73
13:49:53,3/10/2018,4.86,1165.69
13:50:3,3/10/2018,4.87,1168.51
13:50:13,3/10/2018,4.85,1163.08
13:50:24,3/10/2018,4.82,1157.21
13:50:34,3/10/2018,4.86,1165.47
13:50:44,3/10/2018,4.82,1156.71
13:50:54,3/10/2018,4.84,1160.83
13:51:5,3/10/2018,4.84,1161.25
13:51:15,3/10/2018,4.85,1163.22
13:51:25,3/10/2018,4.85,1164.92
13:51:35,3/10/2018,4.85,1163.79
13:51:46,3/10/2018,4.90,1176.39
13:51:56,3/10/2018,4.90,1176.02
13:52:6,3/10/2018,4.89,1173.28
13:52:16,3/10/2018,4.90,1175.68
13:52:27,3/10/2018,4.94,1186.05
13:52:37,3/10/2018,4.95,1187.12
13:52:47,3/10/2018,4.92,1180.76
13:52:57,3/10/2018,4.94,1184.90
13:53:8,3/10/2018,4.93,1183.46
13:53:18,3/10/2018,5.04,1210.16
13:53:28,3/10/2018,4.97,1191.86
13:53:38,3/10/2018,5.00,1199.61
13:53:49,3/10/2018,5.03,1207.67
13:53:59,3/10/2018,5.07,1215.81
13:54:9,3/10/2018,5.01,1202.43
13:54:19,3/10/2018,5.01,1202.78
13:54:30,3/10/2018,5.00,1199.76
13:54:40,3/10/2018,4.99,1198.62
13:54:50,3/10/2018,4.99,1197.02
13:55:0,3/10/2018,4.98,1195.74
13:55:11,3/10/2018,4.96,1191.28
13:55:21,3/10/2018,4.95,1189.09
13:55:31,3/10/2018,4.98,1195.34
13:55:41,3/10/2018,4.95,1188.53
13:55:52,3/10/2018,4.92,1181.44
13:56:2,3/10/2018,4.94,1186.60
13:56:12,3/10/2018,4.93,1182.30
13:56:22,3/10/2018,4.92,1180.40
13:56:33,3/10/2018,4.95,1187.90
13:56:43,3/10/2018,4.94,1186.40
13:56:53,3/10/2018,4.94,1186.30
13:57:3,3/10/2018,4.95,1186.90
13:57:14,3/10/2018,4.99,1196.83
13:57:24,3/10/2018,5.00,1201.00
13:57:34,3/10/2018,5.00,1200.23
13:57:44,3/10/2018,4.99,1198.21
13:57:55,3/10/2018,5.07,1216.53
13:58:5,3/10/2018,5.03,1207.79
13:58:15,3/10/2018,5.05,1210.83
13:58:25,3/10/2018,5.07,1217.51
13:58:36,3/10/2018,5.10,1224.02
13:58:46,3/10/2018,5.13,1231.68
13:58:56,3/10/2018,5.14,1232.44
13:59:7,3/10/2018,5.13,1231.80
13:59:17,3/10/2018,5.20,1248.24
13:59:27,3/10/2018,5.16,1238.20
13:59:37,3/10/2018,5.12,1229.66
13:59:48,3/10/2018,5.15,1235.72
13:59:58,3/10/2018,5.11,1225.30
14:0:8,3/10/2018,5.07,1217.08
14:0:18,3/10/2018,5.05,1211.31
14:0:29,3/10/2018,5.04,1209.09
14:0:39,3/10/2018,5.04,1209.77
14:0:49,3/10/2018,5.03,1207.11
14:0:59,3/10/2018,4.93,1182.16
14:1:10,3/10/2018,4.90,1175.71
14:1:20,3/10/2018,4.89,1172.61
14:1:30,3/10/2018,4.88,1171.24
14:1:40,3/10/2018,4.90,1176.67
14:1:51,3/10/2018,4.88,1172.23
14:2:1,3/10/2018,4.89,1173.13
14:2:11,3/10/2018,4.93,1182.10
14:2:21,3/10/2018,4.92,1180.76
14:2:32,3/10/2018,4.94,1186.54
14:2:42,3/10/2018,4.97,1193.13
14:2:52,3/10/2018,4.97,1191.90
14:3:2,3/10/2018,4.95,1188.41
14:3:13,3/10/2018,5.00,1200.63
14:3:23,3/10/2018,4.99,1198.65
14:3:33,3/10/2018,5.01,1202.17
14:3:43,3/10/2018,5.02,1203.65
14:3:54,3/10/2018,5.03,1207.19
14:4:4,3/10/2018,5.09,1221.51
14:4:14,3/10/2018,5.11,1225.26
14:4:24,3/10/2018,5.08,1218.99
14:4:35,3/10/2018,5.04,1209.36
14:4:45,3/10/2018,5.03,1207.12
14:4:55,3/10/2018,5.01,1203.44
14:5:5,3/10/2018,5.01,1202.37
14:5:16,3/10/2018,4.99,1197.62
14:5:26,3/10/2018,5.01,1201.81
14:5:36,3/10/2018,4.97,1193.32
14:5:47,3/10/2018,4.97,1191.69
14:5:57,3/10/2018,4.96,1190.88
14:6:7,3/10/2018,4.97,1192.68
14:6:17,3/10/2018,4.94,1186.34
14:6:28,3/10/2018,4.95,1187.66
14:6:38,3/10/2018,4.90,1174.95
14:6:48,3/10/2018,4.91,1178.14
14:6:58,3/10/2018,4.94,1185.46
14:7:9,3/10/2018,4.96,1190.76
14:7:19,3/10/2018,4.98,1195.91
14:7:29,3/10/2018,4.99,1197.92
14:7:39,3/10/2018,4.96,1189.52
14:7:50,3/10/2018,5.03,1207.08
14:8:0,3/10/2018,4.98,1194.08
14:8:10,3/10/2018,5.00,1199.88
14:8:20,3/10/2018,5.05,1212.44
14:8:31,3/10/2018,5.05,1211.41
14:8:41,3/10/2018,5.06,1215.44
14:8:51,3/10/2018,5.06,1213.68
14:9:1,3/10/2018,5.09,1220.52
14:9:12,3/10/2018,5.16,1238.18
14:9:22,3/10/2018,5.15,1236.11
14:9:32,3/10/2018,5.16,1238.68
14:9:42,3/10/2018,5.10,1223.13
14:9:53,3/10/2018,5.09,1220.41
14:10:3,3/10/2018,5.05,1212.97
14:10:13,3/10/2018,5.10,1224.69
14:10:23,3/10/2018,5.07,1217.70
14:10:34,3/10/2018,5.01,1202.05
14:10:44,3/10/2018,5.04,1208.63
14:10:54,3/10/2018,5.02,1204.73
14:11:4,3/10/2018,4.98,1195.14
14:11:15,3/10/2018,5.01,1201.98
14:11:25,3/10/2018,5.00,1199.94
14:11:35,3/10/2018,5.02,1204.03
14:11:46,3/10/2018,5.01,1203.07
14:11:56,3/10/2018,5.04,1210.00
14:12:6,3/10/2018,5.04,1210.71
14:12:16,3/10/2018,5.00,1200.20
14:12:27,3/10/2018,5.03,1206.54
14:12:37,3/10/2018,5.08,1218.40
14:12:47,3/10/2018,5.11,1227.53
14:12:57,3/10/2018,5.08,1220.38
14:13:8,3/10/2018,5.06,1215.24
14:13:18,3/10/2018,5.09,1222.30
14:13:28,3/10/2018,5.14,1232.62
14:13:38,3/10/2018,5.07,1216.17
14:13:49,3/10/2018,5.12,1228.29
14:13:59,3/10/2018,5.20,1248.22
14:14:9,3/10/2018,5.20,1249.17
14:14:19,3/10/2018,5.25,1259.85
14:14:30,3/10/2018,5.21,1250.22
14:14:40,3/10/2018,5.20,1248.43
14:14:50,3/10/2018,5.22,1253.53
14:15:0,3/10/2018,5.18,1242.92
14:15:11,3/10/2018,5.15,1235.13
14:15:21,3/10/2018,5.19,1245.15
14:15:31,3/10/2018,5.18,1242.45
14:15:41,3/10/2018,5.13,1230.85
14:15:52,3/10/2018,5.15,1236.32
14:16:2,3/10/2018,5.10,1224.43
14:16:12,3/10/2018,5.10,1222.88
14:16:22,3/10/2018,5.13,1231.35
14:16:33,3/10/2018,5.09,1221.00
14:16:43,3/10/2018,0.39,94.51
14:16:53,3/10/2018,0.33,79.45
14:17:3,3/10/2018,0.33,79.57
14:17:14,3/10/2018,0.08,19.06
14:17:24,3/10/2018,0.08,18.78
14:17:34,3/10/2018,0.08,18.58
14:17:45,3/10/2018,0.08,18.84
14:17:55,3/10/2018,0.08,18.77
14:18:5,3/10/2018,0.08,19.15
14:18:15,3/10/2018,0.08,18.71
14:18:26,3/10/2018,0.08,19.11
14:18:36,3/10/2018,0.08,18.90
14:18:46,3/10/2018,0.08,18.59
14:18:56,3/10/2018,0.08,18.46
14:19:7,3/10/2018,0.08,19.58
14:19:17,3/10/2018,0.08,19.33
14:19:27,3/10/2018,0.08,19.16
14:19:37,3/10/2018,0.08,19.25
14:19:48,3/10/2018,0.08,18.95
14:19:58,3/10/2018,0.08,19.15
14:20:8,3/10/2018,0.08,19.50
14:20:19,3/10/2018,0.08,19.21
14:20:29,3/10/2018,0.08,19.79
14:20:39,3/10/2018,0.08,19.60
14:20:49,3/10/2018,0.08,19.09
14:21:0,3/10/2018,0.08,18.82
14:21:10,3/10/2018,0.08,19.47
14:21:20,3/10/2018,0.08,19.33
14:21:30,3/10/2018,0.08,19.15
14:21:41,3/10/2018,0.08,19.28
14:21:51,3/10/2018,0.08,20.20
14:22:1,3/10/2018,0.08,19.35
14:22:11,3/10/2018,0.08,18.89
14:22:22,3/10/2018,0.08,18.98
14:22:32,3/10/2018,0.08,18.73
14:22:42,3/10/2018,0.08,18.73
14:22:53,3/10/2018,0.08,19.21
14:23:3,3/10/2018,0.08,19.20
14:23:13,3/10/2018,0.08,19.39
14:23:23,3/10/2018,0.08,19.67
14:23:34,3/10/2018,0.08,18.76
14:23:44,3/10/2018,0.08,18.64
14:23:54,3/10/2018,0.08,18.64
14:24:4,3/10/2018,0.08,19.13
14:24:15,3/10/2018,0.08,19.37
14:24:25,3/10/2018,0.08,19.59
14:24:35,3/10/2018,0.08,18.72
14:24:45,3/10/2018,0.08,19.27
14:24:56,3/10/2018,0.08,18.67
14:25:6,3/10/2018,0.08,19.03
14:25:16,3/10/2018,0.08,19.25
14:25:27,3/10/2018,0.08,18.72
14:25:37,3/10/2018,0.08,19.10
14:25:47,3/10/2018,0.08,19.17
14:25:57,3/10/2018,0.08,19.97
14:26:8,3/10/2018,0.08,19.01
14:26:18,3/10/2018,0.08,19.20
14:26:28,3/10/2018,0.08,19.17
14:26:38,3/10/2018,0.07,17.87
14:26:49,3/10/2018,0.08,18.57
14:26:59,3/10/2018,0.08,19.06
14:27:9,3/10/2018,0.08,19.33
14:27:20,3/10/2018,0.08,19.28
14:27:30,3/10/2018,0.08,19.45
14:27:40,3/10/2018,0.08,18.72
14:27:50,3/10/2018,0.08,19.15
14:28:1,3/10/2018,0.08,19.43
14:28:11,3/10/2018,0.08,19.20
14:28:21,3/10/2018,0.08,19.17
14:28:31,3/10/2018,0.08,19.20
14:28:42,3/10/2018,0.08,19.01
14:28:52,3/10/2018,0.08,19.96
14:29:2,3/10/2018,0.08,18.76
14:29:12,3/10/2018,0.08,19.29
14:29:23,3/10/2018,0.08,18.89
14:29:33,3/10/2018,0.08,18.74
14:29:43,3/10/2018,0.08,18.81
14:29:54,3/10/2018,0.08,19.40
14:30:4,3/10/2018,0.08,18.56
14:30:14,3/10/2018,0.08,19.55
14:30:24,3/10/2018,0.08,18.84
14:30:35,3/10/2018,0.08,18.89
14:30:45,3/10/2018,0.08,19.06
14:30:55,3/10/2018,0.08,18.77
14:31:5,3/10/2018,0.08,18.89
14:31:16,3/10/2018,0.08,19.06
14:31:26,3/10/2018,0.08,18.98
14:31:36,3/10/2018,0.08,19.46
14:31:46,3/10/2018,0.08,18.94
14:31:57,3/10/2018,0.08,18.43
14:32:7,3/10/2018,0.08,19.34
14:32:17,3/10/2018,0.08,19.22
14:32:28,3/10/2018,0.08,19.29
14:32:38,3/10/2018,0.08,19.08
14:32:48,3/10/2018,0.08,19.16
14:32:58,3/10/2018,0.08,19.03
14:33:9,3/10/2018,0.08,18.61
14:33:19,3/10/2018,0.08,18.61
14:33:29,3/10/2018,0.08,19.21
14:33:39,3/10/2018,0.08,19.17
14:33:50,3/10/2018,0.08,18.60
14:34:0,3/10/2018,0.08,19.48
14:34:10,3/10/2018,0.08,18.94
14:34:20,3/10/2018,0.08,19.24
14:34:31,3/10/2018,0.08,18.80
14:34:41,3/10/2018,0.08,19.32
14:34:51,3/10/2018,0.08,19.30
14:35:2,3/10/2018,0.08,19.11
14:35:12,3/10/2018,0.08,19.40
14:35:22,3/10/2018,0.08,19.02
14:35:32,3/10/2018,0.08,18.84
14:35:43,3/10/2018,0.08,19.33
14:35:53,3/10/2018,0.08,19.31
14:36:3,3/10/2018,0.08,18.61
14:36:13,3/10/2018,0.08,19.47
14:36:24,3/10/2018,0.08,19.30
14:36:34,3/10/2018,0.08,19.37
14:36:44,3/10/2018,0.08,19.48
14:36:54,3/10/2018,0.08,19.10
14:37:5,3/10/2018,0.08,18.54
14:37:15,3/10/2018,0.08,19.10
14:37:25,3/10/2018,0.08,19.16
14:37:36,3/10/2018,0.08,18.95
14:37:46,3/10/2018,0.08,18.49
14:37:56,3/10/2018,0.08,19.08
14:38:6,3/10/2018,0.08,18.73
14:38:17,3/10/2018,0.08,18.92
14:38:27,3/10/2018,0.08,18.90
14:38:37,3/10/2018,0.08,18.82
14:38:47,3/10/2018,0.08,19.22
14:38:58,3/10/2018,0.08,18.57
14:39:8,3/10/2018,0.08,19.39
